model_spec,provider,task_id,replicate,logprob_readout,flow_self,flow_generic,flow_human,flow_blind_self,self_other_gap,self_human_gap,blind_gap
openai:frontier-a,openai,T05,0,True,77.13829585723363,91.9077825474807,91.42714333072607,73.78930462122968,14.769486690247078,14.288847473492439,-3.348991236003954
openai:frontier-a,openai,T05,1,True,72.51626193649044,82.6402726848402,89.73503477609236,76.22406312607112,10.124010748349761,17.218772839601925,3.707801189580678
openai:frontier-a,openai,T05,2,True,81.94696176558153,82.63251139687151,100.0,85.27989683576826,0.6855496312899731,18.053038234418466,3.3329350701867213
openai:frontier-a,openai,T05,3,True,65.48375768648361,72.96740861564669,73.11741853776272,67.8221608530582,7.483650929163076,7.633660851279103,2.3384031665745795
openai:frontier-a,openai,T05,4,True,72.17972415333816,87.6842263964675,90.08198737854214,78.53692472079604,15.504502243129338,17.90226322520398,6.35720056745788
openai:frontier-a,openai,T05,5,True,59.756165308391644,70.30947742862195,70.31944738197893,59.724768330128846,10.553312120230302,10.563282073587288,-0.03139697826279786
openai:frontier-a,openai,T05,6,True,59.44829472345528,79.93206541595244,81.80969673096867,57.8049287235568,20.48377069249716,22.36140200751339,-1.643365999898478
openai:frontier-a,openai,T05,7,True,65.08725699406752,76.6563978820956,79.72588385372214,59.60734388197626,11.569140888028087,14.638626859654622,-5.479913112091253
openai:frontier-a,openai,T06,0,True,59.79334239055924,67.87266597737867,75.39940988209963,63.9544352538976,8.079323586819434,15.606067491540394,4.161092863338361
openai:frontier-a,openai,T06,1,True,58.59873414723323,70.56904483365686,76.64932516840906,58.34253734591418,11.97031068642363,18.050591021175833,-0.2561968013190494
openai:frontier-a,openai,T06,2,True,65.55672930841494,80.81294910900385,78.63820990401238,72.41837700498716,15.256219800588909,13.08148059559744,6.86164769657222
openai:frontier-a,openai,T06,3,True,69.78404496130418,84.25560769309202,77.12927040307876,69.56470537202881,14.471562731787841,7.345225441774588,-0.21933958927536423
openai:frontier-a,openai,T06,4,True,57.45517633077842,66.15634089137887,78.83239679642557,55.41188356309006,8.701164560600454,21.37722046564715,-2.0432927676883637
openai:frontier-a,openai,T06,5,True,63.91144080396113,81.63576886508145,77.01289260144095,72.33169356094734,17.724328061120318,13.101451797479825,8.420252756986216
openai:frontier-a,openai,T06,6,True,76.24704390014192,81.93246931197068,90.26812122539894,74.50218340059136,5.68542541182876,14.021077325257025,-1.7448604995505548
openai:frontier-a,openai,T06,7,True,51.20062628606125,64.93683520605924,51.67380290325607,48.76163471016434,13.736208919997992,0.47317661719481663,-2.438991575896914
openai:frontier-a,openai,T07,0,True,60.12949854280289,73.4166887382004,75.6285633496532,70.270022924819,13.287190195397514,15.499064806850313,10.14052438201611
openai:frontier-a,openai,T07,1,True,62.866501544341055,67.68993893181442,68.82415966734514,53.78982731080483,4.823437387473369,5.957658123004087,-9.076674233536224
openai:frontier-a,openai,T07,2,True,52.83653379556501,65.08248415548366,73.29538511503334,48.61928496685137,12.245950359918645,20.45885131946833,-4.217248828713643
openai:frontier-a,openai,T07,3,True,60.10672925437297,80.59116820957355,70.31663563934266,49.61702718148062,20.48443895520058,10.209906384969692,-10.48970207289235
openai:frontier-a,openai,T07,4,True,63.495563476200324,81.91565322238915,81.6619930838779,65.31782838050576,18.42008974618883,18.16642960767758,1.8222649043054346
openai:frontier-a,openai,T07,5,True,62.028776218300266,64.63120558206931,82.26069298048778,70.18213384807657,2.6024293637690477,20.23191676218751,8.153357629776309
openai:frontier-a,openai,T07,6,True,74.11047883920085,83.26981555963329,89.70420762507088,69.13034433748052,9.159336720432435,15.593728785870027,-4.980134501720329
openai:frontier-a,openai,T07,7,True,62.747962665186364,79.170121992436,65.9730221040085,66.635679426102,16.42215932724963,3.225059438822143,3.8877167609156373
openai:frontier-a,openai,T08,0,True,59.80424921763261,73.80001574777286,72.76071020759761,73.18201475719032,13.995766530140251,12.956460989965002,13.377765539557707
openai:frontier-a,openai,T08,1,True,72.79443908608854,77.9879386193941,77.46558733942503,73.31560236359829,5.193499533305555,4.671148253336483,0.5211632775097428
openai:frontier-a,openai,T08,2,True,47.690652861751964,51.95581008225422,57.36193552624735,51.10913894222428,4.265157220502253,9.671282664495386,3.418486080472313
openai:frontier-a,openai,T08,3,True,73.23337133335413,81.90222872691312,85.51890773772662,58.26189623557072,8.668857393558994,12.285536404372493,-14.971475097783411
openai:frontier-a,openai,T08,4,True,64.64977692296168,72.6867320685325,79.96183111503943,69.26762316921345,8.036955145570829,15.312054192077753,4.617846246251773
openai:frontier-a,openai,T08,5,True,67.99152368054295,73.60623754852601,85.42788618568518,73.62858842280752,5.614713867983056,17.436362505142228,5.63706474226457
openai:frontier-a,openai,T08,6,True,63.4092999533774,80.6204441002852,69.25946547511245,56.72633777878863,17.2111441469078,5.85016552173505,-6.682962174588766
openai:frontier-a,openai,T08,7,True,72.80169592224073,94.35469866687154,78.09886415029526,70.7120971943565,21.553002744630817,5.297168228054531,-2.0895987278842227
openai:frontier-a,openai,T09,0,True,66.89738318447493,78.70821754743321,87.22001733678724,64.75834889589083,11.810834362958275,20.322634152312304,-2.1390342885840994
openai:frontier-a,openai,T09,1,True,59.950803835769676,65.46628368414139,74.17228962767744,55.69809841985581,5.515479848371712,14.221485791907767,-4.252705415913866
openai:frontier-a,openai,T09,2,True,68.66625477054609,83.08880911839194,89.118235504923,69.5545750278996,14.422554347845846,20.451980734376917,0.8883202573535129
openai:frontier-a,openai,T09,3,True,59.65852538951924,70.73616654169273,70.26449879594225,55.160318076736026,11.077641152173484,10.605973406423004,-4.498207312783215
openai:frontier-a,openai,T09,4,True,66.77732638863871,79.27167061604132,78.95531061363795,68.56889666917243,12.494344227402607,12.177984224999236,1.791570280533719
openai:frontier-a,openai,T09,5,True,60.03950345140183,73.59751107593924,62.31024336618938,54.53966521666841,13.55800762453741,2.270739914787555,-5.499838234733417
openai:frontier-a,openai,T09,6,True,64.86583162040225,72.25776894057236,80.5184452358639,60.07656000278867,7.391937320170115,15.652613615461647,-4.789271617613579
openai:frontier-a,openai,T09,7,True,75.60859574905687,89.47850854460115,89.63332461867257,81.3895866340356,13.86991279554428,14.0247288696157,5.780990884978721
openai:frontier-a,openai,T10,0,True,63.10572991426341,68.90136505898548,76.29351182919835,65.00941594145286,5.79563514472207,13.187781914934945,1.9036860271894511
openai:frontier-a,openai,T10,1,True,57.55889303068455,54.90688450582016,78.41603893077925,51.318258473126605,-2.6520085248643923,20.8571459000947,-6.2406345575579465
openai:frontier-a,openai,T10,2,True,68.17304884812098,82.99981991837167,74.02961611756123,68.6529444119712,14.826771070250686,5.856567269440248,0.4798955638502207
openai:frontier-a,openai,T10,3,True,59.39063780253588,70.04285770418947,83.70254202900477,61.279429672825835,10.652219901653595,24.311904226468897,1.8887918702899569
openai:frontier-a,openai,T10,4,True,64.54809434464268,83.57622443254944,74.14880377128688,59.988370045614914,19.02813008790676,9.600709426644201,-4.5597242990277635
openai:frontier-a,openai,T10,5,True,68.4123594220997,74.16531781224089,81.94797471582544,68.73941953340547,5.752958390141188,13.53561529372574,0.3270601113057694
openai:frontier-a,openai,T10,6,True,64.42682413498072,68.16935957064359,72.27420084159034,64.82201983328363,3.742535435662873,7.847376706609623,0.39519569830291346
openai:frontier-a,openai,T10,7,True,64.56623448966215,70.93636126731118,75.82025924375031,61.64339616247319,6.370126777649034,11.254024754088164,-2.9228383271889626
openai:frontier-a,openai,T11,0,True,54.91969426152705,58.01966969787244,69.69493320024684,46.28402018671011,3.099975436345389,14.775238938719788,-8.63567407481694
openai:frontier-a,openai,T11,1,True,57.26181658008329,67.6415371003673,70.57100137033255,66.87220552490201,10.37972052028401,13.309184790249262,9.610388944818723
openai:frontier-a,openai,T11,2,True,76.1691567089255,90.96746734273916,94.01292364610683,72.0962459436122,14.798310633813657,17.84376693718133,-4.072910765313296
openai:frontier-a,openai,T11,3,True,57.3237630534752,68.99178177123918,76.29186084415397,61.176147699949425,11.668018717763978,18.968097790678776,3.8523846464742277
openai:frontier-a,openai,T11,4,True,70.1227142877886,86.76194545717965,80.56410997254507,65.0005715885045,16.639231169391053,10.441395684756472,-5.1221426992840975
openai:frontier-a,openai,T11,5,True,69.13423021718188,72.029820943336,83.62301373492252,66.70071761456045,2.8955907261541256,14.488783517740643,-2.433512602621434
openai:frontier-a,openai,T11,6,True,66.69213433816097,72.66222645605842,92.91997227618782,72.2127588182048,5.970092117897451,26.227837938026852,5.5206244800438355
openai:frontier-a,openai,T11,7,True,75.67045910911399,93.12801648547972,92.14451638145866,74.09012597869386,17.457557376365727,16.474057272344666,-1.5803331304201294
openai:frontier-a,openai,T12,0,True,67.94102523319842,76.22455790254944,86.37991713912628,62.44280943729107,8.283532669351018,18.43889190592786,-5.498215795907349
openai:frontier-a,openai,T12,1,True,64.84812619653157,68.37825200366473,82.01642245991297,69.7032386068147,3.5301258071331603,17.168296263381407,4.855112410283127
openai:frontier-a,openai,T12,2,True,62.27709909794923,63.259225463461576,79.11570294665458,40.78544170495816,0.9821263655123431,16.838603848705347,-21.491657392991073
openai:frontier-a,openai,T12,3,True,61.50824227958801,65.92792416373504,80.20300029466752,70.05147120016423,4.419681884147032,18.694758015079508,8.543228920576219
openai:frontier-a,openai,T12,4,True,61.60568748347506,62.76461712603472,86.32617552184126,67.78194381344143,1.158929642559663,24.720488038366206,6.176256329966371
openai:frontier-a,openai,T12,5,True,72.39528884109764,70.93355718622638,85.01094638575508,91.17635648314322,-1.461731654871258,12.615657544657438,18.781067642045585
openai:frontier-a,openai,T12,6,True,64.81784537076972,71.38936269866015,80.15651913709094,64.91316235225274,6.571517327890433,15.338673766321222,0.09531698148302326
openai:frontier-a,openai,T12,7,True,60.51682151640536,59.44578072372623,55.156632610429654,61.325338165700245,-1.0710407926791277,-5.360188905975704,0.8085166492948872
openai:mid-a,openai,T01,0,True,60.098412607411724,62.96304492204035,69.64342404870496,64.0728850850409,2.864632314628629,9.545011441293234,3.9744724776291704
openai:mid-a,openai,T01,1,True,60.479822940144615,77.03662476709805,75.2304172090414,71.17277997306186,16.556801826953432,14.75059426889679,10.69295703291725
openai:mid-a,openai,T01,2,True,57.88852582489043,64.7845117057719,74.25798784782032,36.68183562969631,6.895985880881476,16.369462022929888,-21.20669019519412
openai:mid-a,openai,T01,3,True,54.96235775423157,73.89034662213993,78.14089065903045,60.31057121978734,18.92798886790836,23.178532904798878,5.348213465555773
openai:mid-a,openai,T01,4,True,56.06159563125247,67.00284111315057,69.41357067785474,53.65007051687738,10.941245481898093,13.351975046602263,-2.4115251143750953
openai:mid-a,openai,T01,5,True,58.45220583436022,67.69332681166621,70.63403734221023,63.92889210676401,9.24112097730599,12.181831507850013,5.476686272403789
openai:mid-a,openai,T01,6,True,49.2423609301146,62.2739623566323,75.1339335794079,47.263157094887774,13.031601426517703,25.891572649293295,-1.9792038352268264
openai:mid-a,openai,T01,7,True,64.20203727945484,71.43595879847915,71.81367891700066,79.854986854576,7.233921519024307,7.611641637545816,15.652949575121156
openai:mid-a,openai,T02,0,True,56.21005820160924,58.789048487738484,78.9122812773007,53.07924860635668,2.5789902861292404,22.702223075691464,-3.1308095952525647
openai:mid-a,openai,T02,1,True,56.086379838918134,84.06354568724956,63.535049264489246,43.0186638434121,27.977165848331424,7.4486694255711114,-13.067715995506035
openai:mid-a,openai,T02,2,True,56.37484960930088,56.960342258375455,76.48747522705456,54.618091251593754,0.585492649074574,20.11262561775368,-1.7567583577071275
openai:mid-a,openai,T02,3,True,57.72107615301836,73.07170608672413,55.79052877817771,57.855461314388016,15.350629933705775,-1.9305473748406499,0.13438516136965717
openai:mid-a,openai,T02,4,True,46.3334292026541,53.60840602657517,62.95242070916099,42.70320782014863,7.274976823921065,16.618991506506887,-3.630221382505475
openai:mid-a,openai,T02,5,True,64.5154760052683,67.30113280374512,71.85870423844194,69.99335768109964,2.785656798476822,7.343228233173647,5.477881675831341
openai:mid-a,openai,T02,6,True,59.144339628626696,72.42192297854267,69.88933567703032,59.298842497031366,13.277583349915972,10.744996048403621,0.15450286840466987
openai:mid-a,openai,T02,7,True,70.57458664774055,73.23368883804375,83.413910568219,79.81105136665184,2.6591021903032015,12.83932392047845,9.236464718911293
openai:mid-a,openai,T03,0,True,39.95368978996649,44.51154848580225,40.252245748280544,55.17554896656256,4.557858695835762,0.29855595831405424,15.22185917659607
openai:mid-a,openai,T03,1,True,57.13798542212871,67.9564776183399,65.70339518957434,58.15128430858921,10.818492196211196,8.56540976744563,1.013298886460504
openai:mid-a,openai,T03,2,True,62.87617729570503,72.81286014756665,74.42270623562383,57.37689672954006,9.936682851861626,11.546528939918808,-5.49928056616497
openai:mid-a,openai,T03,3,True,56.93005940031742,73.20984825592346,84.37935915934861,50.39700693162242,16.279788855606043,27.44929975903119,-6.533052468694997
openai:mid-a,openai,T03,4,True,57.89495507290417,68.74979787679463,75.74853126013285,53.9619258992682,10.854842803890463,17.853576187228683,-3.9330291736359655
openai:mid-a,openai,T03,5,True,55.80953229359633,69.94174448574952,75.16816444038862,63.0475608224731,14.132212192153197,19.358632146792296,7.238028528876775
openai:mid-a,openai,T03,6,True,50.76883856839313,66.67021590837575,68.57327308406117,58.190991859514845,15.901377339982623,17.804434515668042,7.422153291121717
openai:mid-a,openai,T03,7,True,45.522074599163936,58.1386468919077,62.80166192787067,50.9946449375017,12.616572292743761,17.279587328706732,5.472570338337761
openai:mid-a,openai,T04,0,True,50.26225365970967,48.677317441028066,57.58474648265082,46.468509584011535,-1.5849362186816052,7.32249282294115,-3.793744075698136
openai:mid-a,openai,T04,1,True,54.60494760860211,63.29542204531862,85.6037161104238,54.539055190047144,8.690474436716507,30.998768501821694,-0.06589241855496653
openai:mid-a,openai,T04,2,True,50.806250638459645,53.31790574616693,61.444696019595455,50.52377860837305,2.511655107707284,10.63844538113581,-0.2824720300865948
openai:mid-a,openai,T04,3,True,58.98298448019892,75.83740483669196,62.536605815093395,55.29502183728694,16.854420356493037,3.5536213348944727,-3.687962642911984
openai:mid-a,openai,T04,4,True,58.84321291054322,74.2490850937086,66.17165444084972,69.62642075074925,15.405872183165378,7.328441530306499,10.783207840206025
openai:mid-a,openai,T04,5,True,57.3829988998822,62.057980757972715,64.37229232775667,55.2170937745248,4.674981858090511,6.989293427874465,-2.165905125357405
openai:mid-a,openai,T04,6,True,66.29057768684301,80.10916630613694,76.39803477643292,70.16121572879617,13.818588619293934,10.107457089589914,3.870638041953157
openai:mid-a,openai,T04,7,True,58.173048527271035,71.78411485090199,67.46549992055307,63.22852141097144,13.61106632363095,9.292451393282036,5.0554728837004035
openai:mid-a,openai,T05,0,True,52.146863861451465,53.62946914882603,57.77420771408465,53.68121599764982,1.482605287374568,5.627343852633189,1.5343521361983576
openai:mid-a,openai,T05,1,True,61.003920992539065,61.9518302405716,66.06736222601701,63.54756118044498,0.9479092480325377,5.0634412334779455,2.5436401879059147
openai:mid-a,openai,T05,2,True,57.994560181272895,55.518689323105036,72.13063193878554,59.596391324268126,-2.475870858167859,14.136071757512646,1.6018311429952306
openai:mid-a,openai,T05,3,True,60.637993338765924,68.4312334191377,69.02717712017626,56.95586002053899,7.793240080371774,8.389183781410338,-3.6821333182269314
openai:mid-a,openai,T05,4,True,50.86094246206569,56.226277152087036,68.65993456838486,65.46300306737072,5.365334690021349,17.79899210631917,14.602060605305034
openai:mid-a,openai,T05,5,True,59.53312256602606,65.7380719834624,89.53156751636047,68.26221356905937,6.204949417436346,29.99844495033441,8.72909100303331
openai:mid-a,openai,T05,6,True,59.568977590455,84.09739529896552,76.3277957628313,60.8018542341667,24.528417708510524,16.7588181723763,1.2328766437116983
openai:mid-a,openai,T05,7,True,50.01779335502532,65.12064094472284,60.45348967619725,48.77796323698769,15.102847589697518,10.435696321171932,-1.2398301180376308
openai:mid-a,openai,T06,0,True,63.65075793501061,76.52860616859765,83.99932322932818,66.99131762220466,12.877848233587038,20.348565294317574,3.3405596871940517
openai:mid-a,openai,T06,1,True,56.416495909227486,59.162392171571355,78.41399273226548,52.22310727130311,2.7458962623438694,21.997496823038,-4.193388637924379
openai:mid-a,openai,T06,2,True,51.661014441337095,61.01674164867404,65.34058624385904,49.87059862690945,9.355727207336948,13.679571802521941,-1.7904158144276465
openai:mid-a,openai,T06,3,True,53.13150805158919,68.5365251068284,63.423545806030276,61.32990221692352,15.405017055239213,10.292037754441083,8.198394165334328
openai:mid-a,openai,T06,4,True,61.93173609111951,70.70755132120456,70.07852357351058,64.54326169937339,8.775815230085051,8.146787482391069,2.611525608253878
openai:mid-a,openai,T06,5,True,61.02798936691882,64.52069572694936,80.16424593161572,59.41193327887084,3.492706360030539,19.136256564696907,-1.6160560880479764
openai:mid-a,openai,T06,6,True,68.98971370836743,72.24711365247197,84.51300737232452,73.79609083466785,3.2573999441045345,15.52329366395709,4.8063771263004185
openai:mid-a,openai,T06,7,True,60.67031525452788,61.4916964871111,74.20011768179835,62.06195926085417,0.8213812325832208,13.529802427270468,1.3916440063262883
openai:mid-a,openai,T07,0,True,66.49347530382309,74.83570607923816,77.98499745497763,70.23140643850357,8.342230775415075,11.491522151154541,3.7379311346804798
openai:mid-a,openai,T07,1,True,52.71054247391059,63.9469143497516,59.11494933432415,56.5316776006018,11.236371875841009,6.404406860413559,3.8211351266912104
openai:mid-a,openai,T07,2,True,53.703425117370514,51.497478915082475,70.45159404954697,55.57340218247442,-2.2059462022880396,16.748168932176455,1.8699770651039032
openai:mid-a,openai,T07,3,True,53.532407915386024,74.2006973088829,59.95464586900572,57.10352111407282,20.66828939349687,6.4222379536196925,3.5711131986867954
openai:mid-a,openai,T07,4,True,66.93125343311155,76.04330226846145,76.64841606457402,67.21341600065549,9.112048835349896,9.717162631462472,0.282162567543935
openai:mid-a,openai,T07,5,True,54.532646073286195,64.90559054716472,81.86469318449197,46.93807833792936,10.372944473878526,27.332047111205775,-7.594567735356833
openai:mid-a,openai,T07,6,True,55.80936627788705,64.48705677143387,74.33347531271527,57.80410403099974,8.67769049354682,18.524109034828214,1.9947377531126875
openai:mid-a,openai,T07,7,True,52.49411364151718,61.73497373145728,58.833656086328915,63.18751360972161,9.2408600899401,6.339542444811734,10.693399968204432
openai:mid-a,openai,T08,0,True,57.36910987279245,70.45495857565064,76.43676719031104,58.63438058942422,13.085848702858186,19.067657317518595,1.2652707166317683
openai:mid-a,openai,T08,1,True,67.19568814958006,77.55203462604068,85.00089230419617,67.56576652762313,10.356346476460615,17.805204154616106,0.3700783780430612
openai:mid-a,openai,T08,2,True,52.26865878828811,73.29344285407984,57.34257178174694,50.114297036420545,21.024784065791735,5.073912993458833,-2.1543617518675617
openai:mid-a,openai,T08,3,True,60.58931387657981,68.54854059417022,62.98189164557144,77.45126447167024,7.959226717590411,2.3925777689916288,16.861950595090434
openai:mid-a,openai,T08,4,True,54.818792786288675,64.8191508864282,66.20076950612561,65.06346401093543,10.000358100139529,11.381976719836935,10.244671224646758
openai:mid-a,openai,T08,5,True,49.96446041262081,52.36214684174008,57.93058298461088,54.2756474250506,2.3976864291192683,7.96612257199007,4.311187012429791
openai:mid-a,openai,T08,6,True,65.32317463045074,75.1303449828634,75.74791921037428,62.76515681385634,9.807170352412669,10.42474457992354,-2.5580178165943934
openai:mid-a,openai,T08,7,True,59.126086222751645,71.22998513666863,78.84119132650952,63.553910877855536,12.103898913916986,19.71510510375787,4.4278246551038904
openai:mid-a,openai,T09,0,True,48.49447886606295,52.9573424706611,63.230674446296035,50.322201787949,4.462863604598148,14.736195580233087,1.8277229218860498
openai:mid-a,openai,T09,1,True,54.40158004525376,75.68937774077406,66.16594188330309,58.09784099375301,21.287797695520304,11.764361838049332,3.6962609484992512
openai:mid-a,openai,T09,2,True,74.21174950371407,80.4086912733863,92.10527529114191,79.38817800507198,6.196941769672222,17.893525787427834,5.176428501357904
openai:mid-a,openai,T09,3,True,62.19699925567963,66.87752373553631,70.90785414111065,63.37426405934924,4.680524479856686,8.710854885431019,1.1772648036696083
openai:mid-a,openai,T09,4,True,63.74694547149427,80.7360268333091,81.17289423693742,57.550753565642154,16.989081361814826,17.425948765443152,-6.1961919058521175
openai:mid-a,openai,T09,5,True,67.41529361856647,77.05872526323614,86.41225710839241,68.51359761386297,9.643431644669676,18.996963489825944,1.0983039952965044
openai:mid-a,openai,T09,6,True,56.68500208343053,61.26018442295763,65.6987129283089,54.02734634069713,4.575182339527096,9.01371084487836,-2.6576557427334038
openai:mid-a,openai,T09,7,True,51.96652977756064,71.07221027224352,63.07120608730509,48.29856474500627,19.105680494682886,11.104676309744455,-3.6679650325543705
openai:mid-a,openai,T10,0,True,59.02120045888518,61.67915924503269,76.47744900905379,58.61822247674062,2.6579587861475105,17.456248550168603,-0.40297798214456293
openai:mid-a,openai,T10,1,True,60.117932726506794,69.0805045353285,81.94063131884427,59.0072687349956,8.962571808821707,21.822698592337474,-1.1106639915111955
openai:mid-a,openai,T10,2,True,64.53607377343367,84.6883209790535,86.91801825414159,61.78585088083968,20.15224720561983,22.381944480707915,-2.750222892593989
openai:mid-a,openai,T10,3,True,68.34193373771072,77.1973081608935,87.4017559850954,66.07465847033045,8.85537442318278,19.059822247384687,-2.2672752673802705
openai:mid-a,openai,T10,4,True,60.97024887389539,71.31122210642947,74.36830127801552,50.43348911542858,10.340973232534076,13.39805240412013,-10.536759758466815
openai:mid-a,openai,T10,5,True,45.67104319513868,61.956673160772645,69.67053505709185,48.565801786305535,16.285629965633966,23.999491861953175,2.8947585911668554
openai:mid-a,openai,T10,6,True,58.01118643450147,65.14636884866601,60.21584477403698,55.78445915044926,7.135182414164547,2.204658339535513,-2.2267272840522097
openai:mid-a,openai,T10,7,True,46.45584548250744,51.51848336106157,73.07542947133888,57.988822634697364,5.062637878554128,26.619583988831437,11.532977152189922
openai:mid-a,openai,T11,0,True,62.120850529910435,63.67788232069094,77.42555023000787,57.498180999634634,1.5570317907805062,15.304699700097437,-4.6226695302758
openai:mid-a,openai,T11,1,True,46.5296540617297,51.04807011201818,60.281976201714784,36.62443218702693,4.518416050288479,13.752322139985083,-9.905221874702768
openai:mid-a,openai,T11,2,True,56.93820359919338,63.66434006871437,63.96866794262008,63.926989425438514,6.726136469520988,7.030464343426701,6.988785826245135
openai:mid-a,openai,T11,3,True,66.88893434806565,68.22145860035926,87.72962295035525,69.6497236747613,1.3325242522936094,20.840688602289603,2.760789326695658
openai:mid-a,openai,T11,4,True,53.54873074113665,63.185532807439166,54.72575558173682,61.65009073489454,9.636802066302515,1.1770248406001684,8.101359993757889
openai:mid-a,openai,T11,5,True,48.825274837813296,54.958753006170774,57.641318726014546,52.989625280474094,6.1334781683574775,8.81604388820125,4.164350442660798
openai:mid-a,openai,T11,6,True,63.59342751966548,76.68605047785123,73.91901598372698,71.64658374357539,13.092622958185743,10.325588464061497,8.053156223909909
